SENTTOT,AGE,CITIZEN,CRIMHIST,CRIMPTS,DISTRICT,DSPLEA,INOUT,MONSEX,NEWEDUC,NEWRACE,OFFGUIDE,PRESENT,SENTIMP,WEAPON,XMAXSOR,XMINSOR
24.0,27.0,1.0,1.0,0.0,16,2,,0.0,5.0,2.0,10,1.0,1,0,37.0,30.0
1.02,54.0,3.0,0.0,0.0,94,1,0.0,0.0,1.0,6.0,5,3.0,1,0,6.0,0.0
0.03,67.0,1.0,1.0,4.0,24,1,0.0,1.0,,2.0,9,2.0,1,0,8.0,2.0
60.0,21.0,1.0,0.0,0.0,31,1,,0.0,1.0,1.0,27,2.0,1,0,210.0,168.0
121.0,53.0,2.0,0.0,0.0,42,1,,0.0,1.0,3.0,13,1.0,1,0,151.0,121.0
120.0,42.0,1.0,1.0,19.0,40,1,,0.0,3.0,1.0,10,1.0,1,0,365.0,292.0
21.0,49.0,1.0,1.0,5.0,65,1,,0.0,3.0,1.0,13,1.0,1,0,30.0,24.0
120.0,51.0,3.0,0.0,0.0,14,8,,0.0,1.0,3.0,21,1.0,1,0,121.0,97.0
110.0,39.0,1.0,1.0,37.0,65,1,,0.0,5.0,1.0,13,1.0,1,0,137.0,110.0
26.26,21.0,1.0,1.0,0.0,40,1,,0.0,1.0,3.0,10,1.0,1,0,46.0,37.0
86.0,28.0,1.0,1.0,0.0,41,1,,0.0,1.0,3.0,10,1.0,1,1,135.0,108.0
120.0,26.0,1.0,1.0,0.0,40,1,,0.0,1.0,1.0,10,1.0,1,0,71.0,57.0
,28.0,3.0,1.0,0.0,42,5,1.0,0.0,1.0,3.0,17,1.0,4,0,6.0,0.0
63.0,61.0,1.0,0.0,0.0,40,1,,0.0,6.0,2.0,16,1.0,1,0,78.0,63.0
12.03,39.0,1.0,1.0,0.0,65,1,,0.0,3.0,1.0,10,2.0,1,0,30.0,24.0
111.0,70.0,1.0,1.0,3.0,40,1,,0.0,5.0,1.0,10,1.0,1,1,51.0,41.0
120.0,41.0,1.0,1.0,12.0,51,1,,0.0,1.0,2.0,10,1.0,1,0,188.0,151.0
78.0,61.0,1.0,1.0,3.0,12,1,,0.0,5.0,3.0,21,2.0,1,0,97.0,78.0
0.03,37.0,3.0,1.0,3.0,41,5,,0.0,1.0,3.0,17,1.0,1,0,27.0,21.0
30.0,37.0,1.0,1.0,2.0,41,1,,0.0,1.0,3.0,17,1.0,1,0,46.0,37.0
37.0,25.0,1.0,1.0,4.0,65,1,,0.0,3.0,2.0,13,1.0,1,0,46.0,37.0
,35.0,1.0,1.0,0.0,4,1,1.0,0.0,5.0,3.0,16,3.0,4,0,6.0,0.0
12.03,24.0,1.0,1.0,4.0,65,1,,0.0,1.0,2.0,13,1.0,1,0,21.0,15.0
,48.0,1.0,0.0,0.0,4,1,1.0,1.0,5.0,3.0,16,2.0,4,0,6.0,0.0
44.0,34.0,1.0,1.0,2.0,65,1,,0.0,5.0,1.0,10,1.0,1,0,78.0,63.0
,49.0,1.0,1.0,0.0,4,1,1.0,0.0,5.0,3.0,16,3.0,4,0,10.0,4.0
10.0,28.0,1.0,1.0,4.0,90,1,,0.0,5.0,2.0,10,1.0,1,0,16.0,10.0
,65.0,1.0,0.0,0.0,53,5,,1.0,3.0,1.0,16,2.0,4,0,33.0,27.0
57.0,43.0,3.0,1.0,11.0,85,1,,0.0,1.0,3.0,17,1.0,1,0,71.0,57.0
20.0,40.0,3.0,1.0,8.0,41,5,,0.0,3.0,3.0,17,1.0,1,0,30.0,24.0
0.03,52.0,3.0,1.0,0.0,41,5,0.0,0.0,1.0,3.0,17,1.0,1,0,6.0,0.0
360.0,30.0,1.0,1.0,11.0,55,1,,0.0,1.0,2.0,4,1.0,1,0,9996.0,9996.0
70.0,35.0,1.0,1.0,7.0,90,1,,0.0,1.0,2.0,13,2.0,1,0,87.0,70.0
57.0,39.0,1.0,1.0,11.0,55,1,,0.0,3.0,2.0,13,2.0,1,0,87.0,70.0
192.0,27.0,1.0,1.0,1.0,8,1,,0.0,1.0,2.0,22,1.0,1,0,365.0,292.0
63.0,35.0,1.0,1.0,16.0,48,1,,0.0,3.0,1.0,13,1.0,1,0,78.0,63.0
120.0,27.0,1.0,1.0,0.0,56,1,,0.0,3.0,3.0,10,1.0,1,0,135.0,108.0
41.0,72.0,1.0,1.0,0.0,64,8,,0.0,6.0,1.0,29,2.0,1,0,51.0,41.0
60.0,37.0,1.0,1.0,2.0,40,1,,1.0,3.0,3.0,10,2.0,1,1,121.0,97.0
7.0,39.0,3.0,1.0,3.0,85,1,0.0,0.0,1.0,3.0,17,1.0,1,0,7.0,1.0
60.0,49.0,1.0,0.0,0.0,40,1,,0.0,3.0,2.0,16,2.0,1,0,63.0,51.0
37.0,32.0,1.0,1.0,4.0,40,1,,0.0,5.0,3.0,10,1.0,1,1,46.0,37.0
18.0,48.0,3.0,1.0,3.0,31,5,,0.0,1.0,3.0,17,1.0,1,0,27.0,21.0
24.0,26.0,1.0,0.0,0.0,40,1,,0.0,1.0,3.0,13,2.0,1,0,135.0,108.0
60.0,54.0,1.0,1.0,13.0,2,1,,0.0,1.0,1.0,10,1.0,1,0,96.0,77.0
41.0,38.0,1.0,1.0,12.0,47,8,,0.0,5.0,2.0,10,1.0,1,0,41.0,33.0
18.0,34.0,1.0,1.0,0.0,41,1,,1.0,1.0,3.0,17,1.0,1,0,24.0,18.0
,41.0,1.0,0.0,0.0,4,1,1.0,1.0,6.0,3.0,16,3.0,4,0,10.0,4.0
192.0,43.0,1.0,1.0,0.0,52,8,,0.0,1.0,3.0,10,1.0,1,0,293.0,235.0
100.0,26.0,1.0,1.0,0.0,83,1,,0.0,1.0,3.0,10,1.0,1,1,262.0,210.0
18.0,29.0,4.0,0.0,0.0,35,1,,0.0,3.0,6.0,16,1.0,1,0,24.0,18.0
135.0,55.0,1.0,1.0,10.0,64,1,,0.0,5.0,2.0,10,1.0,1,0,327.0,262.0
10.0,46.0,3.0,1.0,3.0,45,5,0.0,1.0,6.0,3.0,17,1.0,1,0,14.0,8.0
92.0,31.0,1.0,1.0,22.0,64,1,,0.0,3.0,1.0,13,1.0,1,0,115.0,92.0
106.0,32.0,1.0,1.0,4.0,82,1,,0.0,5.0,2.0,10,1.0,1,1,135.0,108.0
,61.0,1.0,1.0,0.0,70,1,1.0,1.0,5.0,3.0,21,3.0,4,0,14.0,8.0
12.03,25.0,1.0,1.0,1.0,88,1,,0.0,3.0,6.0,1,2.0,1,0,27.0,21.0
0.03,44.0,1.0,1.0,17.0,71,1,,0.0,3.0,3.0,13,3.0,1,0,78.0,63.0
6.0,51.0,3.0,1.0,1.0,85,1,0.0,0.0,1.0,3.0,17,2.0,1,0,6.0,0.0
78.0,51.0,1.0,0.0,0.0,39,1,,0.0,6.0,6.0,16,3.0,1,0,87.0,70.0
30.0,22.0,1.0,1.0,4.0,85,2,,0.0,3.0,2.0,13,1.0,1,0,21.0,15.0
26.0,20.0,1.0,1.0,1.0,47,1,,0.0,1.0,2.0,13,1.0,1,0,30.0,24.0
24.0,26.0,3.0,1.0,0.0,55,1,,0.0,3.0,3.0,10,4.0,1,0,46.0,37.0
0.59,47.0,1.0,1.0,5.0,70,1,,1.0,3.0,3.0,17,3.0,1,0,16.0,10.0
48.0,35.0,1.0,1.0,6.0,81,1,,0.0,5.0,6.0,13,1.0,1,0,71.0,57.0
13.0,57.0,1.0,1.0,4.0,5,1,,0.0,5.0,2.0,21,1.0,2,1,365.0,292.0
24.0,32.0,1.0,1.0,0.0,42,1,,0.0,6.0,3.0,10,1.0,1,0,46.0,37.0
21.0,39.0,3.0,0.0,0.0,70,1,,0.0,1.0,3.0,10,1.0,1,0,71.0,57.0
5.43,64.0,3.0,1.0,2.0,42,5,0.0,0.0,1.0,3.0,17,1.0,1,0,14.0,8.0
24.0,58.0,3.0,1.0,11.0,88,1,,0.0,1.0,3.0,17,1.0,1,0,37.0,30.0
10.0,24.0,3.0,1.0,1.0,77,5,,0.0,3.0,3.0,13,1.0,1,0,16.0,10.0
,58.0,1.0,0.0,0.0,53,3,1.0,1.0,5.0,1.0,16,3.0,4,0,14.0,8.0
14.0,36.0,3.0,1.0,1.0,70,1,,0.0,1.0,3.0,17,1.0,1,0,18.0,12.0
78.0,51.0,1.0,0.0,0.0,39,1,,0.0,6.0,6.0,16,2.0,1,0,87.0,70.0
0.03,45.0,1.0,1.0,1.0,8,5,,0.0,6.0,1.0,16,2.0,1,0,16.0,10.0
6.0,21.0,3.0,1.0,1.0,70,1,0.0,0.0,3.0,3.0,17,1.0,1,0,12.0,6.0
120.0,38.0,1.0,1.0,2.0,22,1,,0.0,5.0,2.0,10,2.0,1,1,78.0,63.0
18.0,29.0,1.0,1.0,8.0,70,1,,0.0,3.0,3.0,17,1.0,1,1,37.0,30.0
6.47,49.0,3.0,0.0,0.0,70,1,,1.0,5.0,3.0,1,1.0,1,0,21.0,15.0
78.0,28.0,1.0,1.0,5.0,8,1,,0.0,1.0,3.0,10,1.0,1,1,210.0,168.0
,33.0,1.0,1.0,2.0,70,1,1.0,0.0,3.0,3.0,17,3.0,4,0,14.0,8.0
11.07,29.0,1.0,1.0,1.0,70,1,,0.0,5.0,1.0,28,1.0,1,0,16.0,10.0
9.0,26.0,3.0,1.0,0.0,70,1,,0.0,3.0,3.0,13,1.0,1,0,16.0,10.0
0.03,39.0,3.0,1.0,0.0,70,1,0.0,0.0,1.0,3.0,17,1.0,1,0,6.0,0.0
1.59,45.0,3.0,1.0,0.0,9,1,0.0,0.0,,3.0,17,1.0,1,0,6.0,0.0
16.0,44.0,2.0,0.0,0.0,8,1,,0.0,6.0,6.0,5,1.0,1,0,18.0,12.0
10.0,33.0,3.0,1.0,4.0,70,1,,0.0,3.0,3.0,17,1.0,1,0,24.0,18.0
6.0,40.0,3.0,1.0,3.0,70,1,,0.0,1.0,3.0,17,1.0,1,0,21.0,15.0
120.0,44.0,1.0,1.0,21.0,77,1,,0.0,5.0,1.0,10,1.0,1,0,235.0,188.0
36.0,48.0,1.0,1.0,4.0,79,2,,0.0,6.0,1.0,10,1.0,2,0,108.0,87.0
40.0,43.0,3.0,1.0,12.0,70,1,,0.0,1.0,3.0,17,1.0,1,0,115.0,92.0
70.0,32.0,1.0,1.0,5.0,45,1,,0.0,5.0,2.0,10,2.0,1,0,188.0,151.0
60.0,47.0,3.0,1.0,0.0,41,1,,0.0,1.0,3.0,10,1.0,1,0,135.0,108.0
108.0,23.0,1.0,0.0,0.0,41,1,,0.0,3.0,3.0,10,1.0,1,0,135.0,108.0
,47.0,3.0,1.0,0.0,42,5,1.0,0.0,1.0,3.0,17,1.0,4,0,6.0,0.0
72.0,38.0,1.0,1.0,0.0,45,1,,0.0,1.0,2.0,10,1.0,1,1,151.0,121.0
,40.0,3.0,1.0,0.0,42,5,1.0,0.0,1.0,3.0,17,1.0,4,0,6.0,0.0
,20.0,3.0,1.0,0.0,42,5,1.0,0.0,1.0,3.0,17,1.0,4,0,6.0,0.0
60.0,53.0,1.0,1.0,0.0,41,1,,0.0,3.0,3.0,10,1.0,1,0,71.0,57.0
30.0,37.0,3.0,1.0,15.0,41,1,,0.0,3.0,3.0,17,1.0,1,0,115.0,92.0
16.0,23.0,1.0,1.0,8.0,40,1,,0.0,1.0,2.0,13,1.0,1,0,27.0,21.0
7.0,19.0,3.0,1.0,0.0,42,5,0.0,0.0,3.0,3.0,17,1.0,1,0,6.0,0.0
,37.0,1.0,1.0,5.0,88,1,,0.0,3.0,2.0,10,4.0,4,0,121.0,97.0
62.0,38.0,1.0,1.0,6.0,35,1,,0.0,1.0,2.0,13,1.0,1,0,108.0,87.0
96.0,39.0,3.0,0.0,0.0,48,1,,0.0,6.0,3.0,10,1.0,1,0,168.0,135.0
52.0,45.0,1.0,1.0,0.0,19,1,,0.0,5.0,2.0,21,2.0,1,0,71.0,57.0
10.0,32.0,3.0,1.0,4.0,42,5,,0.0,1.0,3.0,17,1.0,1,0,16.0,10.0
120.0,23.0,1.0,1.0,3.0,83,1,,0.0,1.0,3.0,10,1.0,1,1,188.0,151.0
,49.0,1.0,1.0,0.0,46,5,1.0,0.0,5.0,1.0,16,2.0,4,0,6.0,0.0
120.0,48.0,1.0,1.0,12.0,26,1,,0.0,1.0,2.0,10,1.0,1,0,188.0,151.0
,40.0,3.0,1.0,0.0,42,5,1.0,0.0,1.0,3.0,17,1.0,4,0,6.0,0.0
12.03,47.0,1.0,1.0,0.0,70,1,,0.0,3.0,3.0,17,1.0,1,0,33.0,27.0
144.0,44.0,1.0,1.0,10.0,71,5,,0.0,3.0,3.0,4,1.0,1,0,365.0,292.0
57.0,23.0,1.0,0.0,0.0,54,1,,1.0,5.0,1.0,10,2.0,1,0,71.0,57.0
6.0,28.0,3.0,1.0,5.0,70,1,,0.0,3.0,3.0,17,1.0,1,0,21.0,15.0
12.03,38.0,1.0,1.0,1.0,70,1,,1.0,3.0,2.0,10,3.0,2,1,71.0,57.0
63.0,35.0,1.0,1.0,3.0,19,1,,0.0,3.0,2.0,13,1.0,1,0,78.0,63.0
70.0,43.0,1.0,1.0,6.0,32,1,,0.0,3.0,2.0,10,2.0,1,0,87.0,70.0
4.5,59.0,3.0,1.0,0.0,70,1,0.0,0.0,1.0,3.0,17,1.0,1,0,6.0,0.0
57.0,35.0,1.0,1.0,6.0,22,5,,0.0,5.0,2.0,13,1.0,1,0,71.0,57.0
30.0,30.0,3.0,0.0,0.0,64,1,,0.0,1.0,3.0,10,2.0,1,0,46.0,37.0
0.03,58.0,3.0,1.0,0.0,70,1,0.0,0.0,1.0,3.0,17,1.0,1,0,6.0,0.0
14.0,19.0,3.0,0.0,0.0,70,1,,0.0,1.0,3.0,13,1.0,1,0,30.0,24.0
8.0,29.0,3.0,1.0,3.0,70,1,,0.0,1.0,3.0,17,1.0,1,0,18.0,12.0
12.0,31.0,1.0,1.0,6.0,19,1,,1.0,3.0,2.0,16,2.0,1,0,37.0,30.0
172.0,48.0,1.0,1.0,16.0,61,1,,0.0,3.0,1.0,10,1.0,1,0,188.0,151.0
60.0,18.0,1.0,1.0,0.0,4,1,,0.0,3.0,3.0,13,1.0,1,1,,
3.0,29.0,1.0,0.0,0.0,75,1,0.0,0.0,5.0,2.0,16,2.0,1,0,14.0,8.0
12.03,44.0,1.0,1.0,0.0,84,5,,0.0,3.0,3.0,17,1.0,1,0,27.0,21.0
47.02,34.0,1.0,1.0,7.0,19,5,,0.0,1.0,2.0,13,1.0,1,0,46.0,37.0
8.61,26.0,3.0,1.0,0.0,84,1,0.0,0.0,1.0,3.0,17,1.0,1,0,14.0,8.0
40.0,25.0,2.0,1.0,2.0,2,1,,0.0,1.0,3.0,10,1.0,1,0,71.0,57.0
0.03,38.0,3.0,1.0,2.0,28,1,0.0,0.0,,3.0,17,1.0,1,0,14.0,8.0
7.0,30.0,3.0,1.0,3.0,43,1,0.0,0.0,1.0,3.0,17,1.0,1,0,7.0,1.0
6.23,26.0,1.0,1.0,1.0,42,5,0.0,0.0,1.0,3.0,17,1.0,1,0,6.0,0.0
78.0,32.0,1.0,1.0,5.0,9,1,,0.0,1.0,2.0,26,1.0,1,0,78.0,63.0
120.0,46.0,1.0,1.0,6.0,49,1,,0.0,1.0,2.0,10,1.0,1,0,135.0,108.0
5.29,46.0,3.0,1.0,3.0,84,1,0.0,0.0,3.0,3.0,17,1.0,1,0,14.0,8.0
200.0,53.0,1.0,1.0,8.0,87,1,,0.0,1.0,1.0,10,1.0,1,0,293.0,235.0
0.03,51.0,3.0,1.0,0.0,85,1,,0.0,1.0,3.0,10,1.0,1,1,108.0,87.0
,33.0,1.0,0.0,0.0,65,1,1.0,1.0,6.0,2.0,1,2.0,4,0,12.0,6.0
360.0,31.0,1.0,1.0,1.0,85,1,,0.0,3.0,6.0,27,1.0,1,0,327.0,262.0
128.0,31.0,1.0,1.0,4.0,43,1,,0.0,5.0,2.0,10,1.0,1,1,135.0,108.0
188.0,34.0,1.0,1.0,2.0,85,1,,1.0,1.0,1.0,10,1.0,1,0,188.0,151.0
,58.0,1.0,1.0,1.0,48,1,,0.0,5.0,1.0,16,2.0,4,0,37.0,30.0
,23.0,1.0,1.0,0.0,48,1,,0.0,3.0,1.0,10,2.0,3,1,18.0,12.0
222.0,40.0,1.0,1.0,9.0,62,1,,0.0,5.0,2.0,10,1.0,1,1,327.0,262.0
40.0,27.0,4.0,1.0,0.0,82,1,,1.0,5.0,3.0,10,1.0,1,0,168.0,135.0
5.91,31.0,3.0,1.0,0.0,62,5,0.0,0.0,3.0,3.0,17,1.0,1,0,6.0,0.0
,34.0,1.0,1.0,1.0,23,1,1.0,0.0,5.0,1.0,16,2.0,4,0,10.0,4.0
96.0,61.0,1.0,1.0,14.0,41,5,,0.0,3.0,2.0,13,1.0,1,0,96.0,77.0
,42.0,1.0,,,70,1,,0.0,,1.0,30,,4,0,,
42.0,28.0,1.0,1.0,0.0,77,1,,1.0,3.0,3.0,10,1.0,1,0,71.0,57.0
42.0,50.0,1.0,1.0,6.0,41,1,,0.0,1.0,3.0,13,1.0,1,0,37.0,30.0
37.0,37.0,1.0,1.0,10.0,39,1,,0.0,5.0,2.0,13,1.0,1,0,37.0,30.0
,60.0,1.0,0.0,0.0,79,1,,1.0,5.0,3.0,21,3.0,4,0,24.0,18.0
324.0,22.0,1.0,1.0,2.0,85,1,,0.0,3.0,6.0,22,1.0,1,1,9996.0,360.0
,58.0,1.0,0.0,0.0,35,1,,1.0,3.0,2.0,29,3.0,4,0,18.0,12.0
147.0,29.0,1.0,1.0,3.0,43,1,,0.0,5.0,2.0,10,1.0,1,1,97.0,78.0
48.0,32.0,1.0,1.0,7.0,22,8,,0.0,1.0,2.0,13,1.0,1,0,63.0,51.0
84.0,18.0,1.0,1.0,3.0,85,1,,0.0,3.0,6.0,20,1.0,1,0,87.0,70.0
51.0,20.0,1.0,1.0,2.0,70,1,,0.0,1.0,3.0,13,1.0,1,0,63.0,51.0
84.0,40.0,1.0,1.0,7.0,48,1,,1.0,5.0,1.0,10,2.0,1,0,151.0,121.0
12.03,27.0,3.0,1.0,5.0,70,1,,0.0,3.0,3.0,17,1.0,1,0,24.0,18.0
,23.0,1.0,1.0,0.0,70,1,1.0,0.0,5.0,3.0,17,3.0,4,0,6.0,0.0
33.0,20.0,1.0,1.0,3.0,12,1,,0.0,3.0,2.0,16,1.0,1,0,41.0,33.0
180.0,59.0,1.0,1.0,6.0,22,1,,0.0,1.0,2.0,26,1.0,1,1,327.0,262.0
33.0,31.0,1.0,1.0,7.0,22,1,,0.0,1.0,2.0,12,1.0,1,0,57.0,46.0
90.0,39.0,3.0,1.0,9.0,72,1,,0.0,1.0,3.0,10,1.0,1,0,150.0,120.0
42.0,20.0,1.0,1.0,1.0,70,1,,0.0,1.0,3.0,13,1.0,1,0,57.0,46.0
18.0,44.0,3.0,1.0,3.0,42,5,,0.0,1.0,3.0,17,1.0,1,0,21.0,15.0
,37.0,1.0,1.0,0.0,47,1,,0.0,6.0,2.0,21,2.0,3,0,30.0,24.0
470.0,24.0,3.0,0.0,0.0,90,8,,0.0,1.0,3.0,22,1.0,1,0,9996.0,9996.0
16.0,42.0,1.0,1.0,1.0,22,1,,1.0,5.0,2.0,16,2.0,1,0,30.0,24.0
15.0,58.0,1.0,1.0,9.0,70,1,,0.0,5.0,6.0,17,1.0,1,0,27.0,21.0
60.0,46.0,1.0,1.0,9.0,83,1,,0.0,3.0,1.0,10,2.0,1,0,151.0,121.0
72.0,32.0,1.0,0.0,0.0,83,1,,0.0,1.0,3.0,10,2.0,1,0,135.0,108.0
8.0,38.0,2.0,1.0,2.0,70,1,,0.0,1.0,3.0,17,1.0,1,0,27.0,21.0
30.0,42.0,3.0,1.0,8.0,39,5,,0.0,1.0,3.0,17,1.0,1,0,30.0,24.0
12.03,51.0,3.0,1.0,3.0,46,1,0.0,0.0,1.0,3.0,17,2.0,1,0,14.0,8.0
,30.0,1.0,0.0,0.0,14,1,,1.0,5.0,2.0,10,3.0,3,0,46.0,37.0
0.03,29.0,1.0,1.0,,74,1,0.0,1.0,,3.0,17,,1,0,14.0,8.0
72.0,53.0,1.0,1.0,3.0,22,1,,0.0,3.0,2.0,10,2.0,1,0,97.0,78.0
0.03,27.0,1.0,1.0,0.0,74,1,,1.0,5.0,3.0,17,2.0,1,0,18.0,12.0
8.0,32.0,3.0,1.0,3.0,74,1,,0.0,1.0,3.0,17,1.0,1,0,18.0,12.0
5.0,18.0,3.0,1.0,0.0,70,1,,0.0,3.0,3.0,17,1.0,1,0,18.0,12.0
51.0,26.0,3.0,0.0,0.0,70,1,,0.0,3.0,3.0,13,1.0,1,0,71.0,57.0
60.0,24.0,1.0,0.0,0.0,74,1,,0.0,3.0,3.0,13,2.0,1,0,108.0,87.0
140.0,38.0,1.0,1.0,12.0,82,1,,0.0,1.0,3.0,10,1.0,1,0,188.0,151.0
33.0,36.0,1.0,1.0,6.0,73,1,,0.0,3.0,3.0,16,1.0,1,0,41.0,33.0
108.0,56.0,1.0,0.0,0.0,7,8,,0.0,5.0,1.0,10,2.0,1,0,121.0,97.0
4.36,39.0,3.0,1.0,1.0,83,1,0.0,0.0,1.0,3.0,17,1.0,1,0,6.0,0.0
37.0,45.0,3.0,1.0,9.0,70,1,,0.0,1.0,3.0,17,1.0,1,0,57.0,46.0
40.0,49.0,3.0,1.0,1.0,39,1,,0.0,1.0,3.0,10,1.0,1,0,71.0,57.0
24.0,26.0,1.0,1.0,7.0,1,5,,0.0,1.0,3.0,10,1.0,1,0,46.0,37.0
64.3,25.0,1.0,1.0,0.0,12,1,,0.0,5.0,6.0,23,1.0,2,1,235.0,188.0
,64.0,1.0,0.0,0.0,4,1,1.0,1.0,5.0,3.0,16,3.0,4,0,6.0,0.0
4.1,38.0,3.0,1.0,0.0,87,1,0.0,0.0,1.0,3.0,17,1.0,1,0,6.0,0.0
180.0,57.0,1.0,1.0,14.0,31,8,,0.0,5.0,2.0,13,1.0,1,0,293.0,235.0
0.03,26.0,1.0,1.0,0.0,12,1,,0.0,5.0,2.0,16,2.0,1,0,21.0,15.0
,35.0,1.0,1.0,0.0,70,1,,1.0,3.0,2.0,17,3.0,4,1,24.0,18.0
12.03,53.0,3.0,1.0,5.0,70,1,,0.0,5.0,3.0,17,1.0,1,0,24.0,18.0
8.0,44.0,3.0,1.0,4.0,70,1,,0.0,1.0,3.0,17,1.0,1,0,16.0,10.0
30.0,34.0,1.0,1.0,2.0,13,1,,0.0,3.0,2.0,13,1.0,1,0,33.0,27.0
44.0,30.0,3.0,1.0,0.0,87,1,,0.0,3.0,3.0,10,2.0,1,0,108.0,87.0
151.0,39.0,1.0,1.0,4.0,47,1,,0.0,3.0,3.0,10,1.0,1,0,262.0,210.0
12.03,41.0,3.0,1.0,5.0,70,1,,0.0,1.0,3.0,17,1.0,1,0,24.0,18.0
9.85,25.0,3.0,0.0,0.0,38,1,0.0,0.0,1.0,3.0,17,1.0,1,0,6.0,0.0
,40.0,1.0,1.0,0.0,31,1,1.0,0.0,6.0,3.0,16,2.0,4,0,6.0,0.0
6.77,50.0,3.0,1.0,5.0,70,1,0.0,0.0,1.0,3.0,17,1.0,1,0,12.0,6.0
0.03,39.0,1.0,1.0,8.0,2,1,,0.0,5.0,1.0,10,3.0,1,0,151.0,121.0
37.0,28.0,1.0,1.0,4.0,70,1,,0.0,1.0,6.0,4,1.0,1,1,41.0,33.0
84.0,30.0,1.0,1.0,1.0,95,1,,0.0,3.0,1.0,10,1.0,1,1,210.0,168.0
57.0,49.0,1.0,1.0,0.0,33,1,,0.0,5.0,1.0,16,2.0,1,0,57.0,46.0
360.0,28.0,1.0,1.0,0.0,87,1,,0.0,3.0,6.0,22,1.0,1,0,210.0,168.0
840.0,32.0,1.0,1.0,1.0,30,8,,0.0,5.0,3.0,27,1.0,1,0,9996.0,9996.0
3.88,32.0,3.0,1.0,1.0,70,1,0.0,0.0,5.0,3.0,17,1.0,1,0,6.0,0.0
18.0,31.0,3.0,1.0,5.0,70,1,,0.0,1.0,3.0,17,1.0,1,0,37.0,30.0
30.0,22.0,1.0,1.0,0.0,46,1,,0.0,3.0,3.0,27,1.0,1,0,9996.0,9996.0
7.46,36.0,1.0,1.0,1.0,34,1,0.0,0.0,1.0,2.0,16,2.0,1,0,6.0,0.0
15.0,29.0,1.0,1.0,0.0,70,1,,0.0,1.0,3.0,17,1.0,1,0,18.0,12.0
,30.0,1.0,,,17,5,1.0,1.0,,2.0,30,,4,0,6.0,0.0
100.0,24.0,1.0,1.0,1.0,66,1,,0.0,1.0,1.0,10,1.0,1,1,327.0,262.0
6.0,49.0,1.0,0.0,0.0,70,1,,0.0,1.0,3.0,17,3.0,1,0,18.0,12.0
150.0,50.0,1.0,1.0,9.0,12,2,,0.0,3.0,2.0,10,1.0,1,1,327.0,262.0
36.0,31.0,1.0,1.0,17.0,38,8,,0.0,1.0,2.0,13,1.0,1,0,37.0,30.0
,32.0,1.0,1.0,0.0,38,1,1.0,0.0,5.0,1.0,16,2.0,4,0,6.0,0.0
30.0,45.0,1.0,1.0,11.0,82,1,,0.0,3.0,2.0,13,1.0,1,0,33.0,27.0
30.0,61.0,1.0,1.0,2.0,74,1,,0.0,5.0,1.0,16,1.0,1,0,37.0,30.0
20.0,45.0,1.0,1.0,0.0,66,1,,0.0,6.0,2.0,29,3.0,1,0,30.0,24.0
,61.0,4.0,,,81,1,1.0,1.0,,,16,,0,0,6.0,0.0
180.0,32.0,1.0,1.0,0.0,32,5,,0.0,1.0,3.0,10,1.0,1,1,262.0,210.0
18.0,34.0,3.0,1.0,2.0,42,5,0.0,0.0,1.0,3.0,17,1.0,1,0,14.0,8.0
6.79,30.0,2.0,1.0,0.0,6,1,0.0,0.0,5.0,3.0,17,1.0,1,0,14.0,8.0
147.0,24.0,1.0,1.0,4.0,61,1,,0.0,3.0,2.0,10,1.0,1,1,71.0,57.0
120.0,22.0,1.0,1.0,3.0,47,1,,0.0,1.0,2.0,26,1.0,1,1,41.0,33.0
180.0,42.0,1.0,1.0,12.0,47,1,,0.0,1.0,2.0,10,1.0,1,1,327.0,262.0
8.11,31.0,3.0,1.0,3.0,41,5,,0.0,3.0,3.0,17,1.0,1,0,21.0,15.0
180.0,49.0,1.0,1.0,10.0,66,1,,0.0,3.0,1.0,10,1.0,1,1,327.0,262.0
6.9,25.0,3.0,1.0,2.0,41,5,0.0,0.0,1.0,3.0,17,1.0,1,0,14.0,8.0
97.0,43.0,1.0,1.0,0.0,61,1,,1.0,3.0,1.0,10,1.0,1,1,168.0,135.0
24.0,48.0,3.0,1.0,9.0,41,5,,0.0,1.0,3.0,17,1.0,1,0,125.0,100.0
192.0,32.0,1.0,1.0,0.0,5,1,,0.0,3.0,2.0,22,1.0,1,0,405.0,324.0
25.0,22.0,1.0,1.0,0.0,32,5,,0.0,1.0,2.0,13,1.0,1,0,37.0,30.0
300.0,43.0,1.0,1.0,0.0,81,5,,0.0,6.0,1.0,27,1.0,1,0,327.0,262.0
40.0,52.0,1.0,1.0,0.0,61,1,,0.0,1.0,1.0,13,1.0,1,0,57.0,46.0
14.0,47.0,1.0,1.0,1.0,61,1,,0.0,3.0,1.0,29,2.0,1,0,18.0,12.0
22.0,44.0,1.0,1.0,4.0,47,1,,0.0,1.0,2.0,13,1.0,1,0,30.0,24.0
72.0,40.0,1.0,1.0,2.0,61,1,,0.0,3.0,1.0,10,1.0,1,0,78.0,63.0
210.0,48.0,1.0,1.0,27.0,61,1,,0.0,3.0,1.0,10,1.0,1,0,188.0,151.0
30.0,30.0,1.0,1.0,3.0,61,1,,0.0,6.0,3.0,10,1.0,1,1,51.0,41.0
7.98,60.0,3.0,1.0,7.0,41,5,,0.0,1.0,3.0,17,1.0,1,0,21.0,15.0
